client_id,client_name,policy_type,policy_start_date,annual_premium,claims_last_3_years,communication_frequency,client_tenure_years,last_contact_date,industry,region
2523,Huang LLC,Commercial Auto,2017-02-24,7125.6,0,Monthly,1,2025-02-19,Technology,Pickering
2524,Clayton-Martinez,General Liability,2021-02-20,14029.37,1,Quarterly,6,2024-05-08,Manufacturing,Durham
2525,"Wright, Wise and Ramos",Errors & Omissions,2016-05-05,3244.21,3,Monthly,6,2025-04-02,Transport,Durham
2526,"Vang, Gonzalez and Moss",Errors & Omissions,2023-03-12,13755.24,5,Quarterly,1,2024-09-02,Manufacturing,Durham
2527,Boyd and Sons,Cyber,2016-09-29,18379.26,4,Monthly,8,2025-01-14,Transport,Durham
2528,Price-Ali,Cyber,2018-08-20,16952.57,4,Quarterly,8,2024-04-27,Technology,Pickering
2529,Moore-Chandler,Errors & Omissions,2023-12-16,4653.97,0,Monthly,5,2025-04-23,Transport,Durham
2530,"Pineda, Meyer and King",Cyber,2016-01-12,13390.84,0,Monthly,1,2024-05-05,Healthcare,Ajax
2531,"Evans, Ward and Williams",Cyber,2022-04-05,17200.99,5,Annually,7,2024-08-14,Retail,Durham
2532,"Robinson, Rodriguez and Chen",Property,2023-01-06,4087.28,1,Quarterly,6,2024-12-05,Transport,Whitby
2533,Smith-Bauer,Property,2017-01-14,16897,0,Quarterly,8,2024-07-09,Technology,Whitby
2534,"Wilson, Mccormick and Smith",General Liability,2019-07-03,4941.05,0,Quarterly,10,2024-07-13,Healthcare,Whitby
2535,Perkins Ltd,Errors & Omissions,2016-03-23,13114.62,0,Monthly,6,2024-07-03,Transport,Pickering
2536,Barker-Moore,Commercial Auto,2023-03-03,13465.68,1,Monthly,6,2024-09-30,Finance,Durham
2537,Wright Group,Errors & Omissions,2019-03-18,4072.87,3,Monthly,2,2025-03-13,Technology,Durham
2538,Parks LLC,Errors & Omissions,2020-12-16,6444.9,1,Quarterly,6,2024-10-18,Technology,Oshawa
2539,"Brown, Kelly and Moore",Property,2016-08-31,8734.83,2,Annually,7,2024-07-03,Construction,Durham
2540,"Moody, Martinez and Hall",Property,2016-02-15,17210.23,0,Annually,3,2024-07-30,Manufacturing,Durham
2541,"Kramer, Sherman and Trujillo",Cyber,2020-03-15,15544.78,2,Annually,4,2025-04-14,Retail,Durham
2542,Quinn-Smith,Commercial Auto,2021-06-14,9834.15,2,Annually,10,2024-08-09,Manufacturing,Durham
2543,Howard-Taylor,Property,2019-12-31,5053.64,4,Monthly,3,2024-09-16,Retail,Durham
2544,Washington Group,Cyber,2023-09-06,14629.5,5,Monthly,1,2024-12-03,Construction,Ajax
2545,"Phillips, Terry and Lopez",Commercial Auto,2020-06-01,12280.04,1,Annually,10,2024-07-18,Finance,Ajax
2546,Stephens LLC,Property,2018-09-14,8467.03,2,Monthly,1,2025-03-20,Manufacturing,Whitby
2547,"Mcdonald, Dillon and George",Errors & Omissions,2022-02-15,19399.77,1,Annually,9,2024-06-05,Technology,Ajax
2548,"Martin, Schmidt and Cole",Errors & Omissions,2018-04-15,6624.94,4,Monthly,6,2025-03-24,Finance,Durham
2549,Weaver-Gibson,Commercial Auto,2017-04-02,3774.97,3,Monthly,6,2025-03-02,Retail,Durham
2550,"Hunter, Gross and Andrade",Commercial Auto,2018-08-27,5948.61,3,Quarterly,2,2024-10-11,Finance,Whitby
2551,"Vincent, Parsons and Allen",Property,2015-09-25,4074.77,5,Annually,1,2024-06-24,Finance,Pickering
2552,"Brown, Coffey and Fuentes",Property,2015-08-10,7656.19,0,Monthly,8,2024-11-27,Construction,Durham
2553,Warren Group,Commercial Auto,2022-09-17,15878.35,5,Annually,5,2024-08-09,Construction,Durham
2554,"Moore, Campbell and Ortiz",Commercial Auto,2018-05-27,5856.86,0,Monthly,1,2025-02-20,Healthcare,Pickering
2555,Rodriguez-Mills,Cyber,2021-03-31,9288.76,0,Monthly,10,2024-10-12,Transport,Durham
2556,Williams and Sons,Cyber,2024-04-17,5805.1,2,Annually,2,2024-10-08,Transport,Durham
2557,Russo and Sons,Cyber,2021-05-09,7141.96,4,Quarterly,4,2024-07-25,Retail,Oshawa
2558,Washington Inc,Errors & Omissions,2022-11-29,12893.76,1,Annually,2,2025-04-13,Healthcare,Oshawa
2559,Duncan Group,Errors & Omissions,2022-07-22,5267.3,3,Quarterly,2,2024-11-24,Finance,Oshawa
2560,"Burns, Hanson and Garza",Cyber,2022-08-13,16447.89,5,Monthly,2,2024-04-25,Technology,Ajax
2561,Diaz PLC,Cyber,2019-08-17,13747.31,5,Quarterly,8,2024-11-18,Construction,Durham
2562,"Jones, Conrad and Clark",Commercial Auto,2023-10-02,9394.23,2,Quarterly,9,2024-07-18,Construction,Durham
2563,Hebert-Collier,Errors & Omissions,2015-10-25,5681.81,1,Monthly,7,2024-11-27,Technology,Oshawa
2564,Owen-Brown,Cyber,2018-10-16,17953.66,3,Quarterly,2,2024-05-05,Finance,Pickering
2565,"Paul, Zamora and Short",General Liability,2017-05-11,4372.28,5,Monthly,10,2025-02-04,Manufacturing,Durham
2566,"Brown, Jensen and Rice",Property,2015-05-27,3122.81,2,Quarterly,1,2024-09-24,Manufacturing,Durham
2567,"Jones, Torres and Blackburn",Cyber,2020-12-26,18744.33,2,Quarterly,3,2025-02-10,Construction,Oshawa
2568,"Davis, Hardy and Schmidt",Errors & Omissions,2018-09-11,15014.6,4,Monthly,6,2025-04-19,Retail,Durham
2569,Lee Ltd,Cyber,2018-09-20,13093.42,2,Monthly,5,2024-08-27,Transport,Durham
2570,Hudson and Sons,General Liability,2022-02-27,7823.44,5,Annually,8,2024-08-02,Retail,Ajax
2571,"Curry, Perry and Garcia",Commercial Auto,2017-12-21,14789.56,1,Annually,7,2024-05-16,Technology,Pickering
2572,"Ray, Craig and Park",Errors & Omissions,2022-10-14,16468.09,4,Quarterly,1,2024-06-22,Technology,Oshawa
2573,Andrade-Jackson,Commercial Auto,2019-08-20,11092.21,2,Quarterly,3,2025-03-31,Finance,Pickering
2574,Pierce PLC,Property,2022-10-02,5157.17,2,Quarterly,3,2024-09-05,Transport,Durham
2575,Sandoval-Ferguson,Commercial Auto,2022-01-02,5432.49,5,Annually,1,2024-12-18,Construction,Durham
2576,"Ramos, Gomez and Edwards",Cyber,2022-09-28,7606.15,4,Monthly,7,2025-01-30,Manufacturing,Durham
2577,Kirk-Gutierrez,General Liability,2017-11-04,10657.13,4,Annually,10,2024-12-16,Healthcare,Durham
2578,"Jordan, Swanson and Franklin",Commercial Auto,2016-08-26,7067.31,0,Monthly,6,2025-03-06,Manufacturing,Whitby
2579,"Gardner, Brooks and Pierce",General Liability,2021-04-26,5967.33,0,Quarterly,4,2024-11-22,Transport,Whitby
2580,"King, Nixon and West",Errors & Omissions,2016-05-26,14758.45,2,Annually,6,2024-08-27,Technology,Ajax
2581,Smith-Johnson,Errors & Omissions,2024-03-26,13136.62,3,Annually,5,2024-06-04,Transport,Oshawa
2582,Larson-Holmes,Cyber,2019-05-27,15192.38,5,Quarterly,2,2025-01-19,Construction,Pickering
2583,Smith-Joyce,Cyber,2017-08-29,13404.85,4,Annually,3,2024-12-13,Manufacturing,Durham
2584,Foley Inc,Cyber,2023-05-23,4496.36,3,Annually,1,2024-07-17,Construction,Whitby
2585,"Short, Ellison and Dixon",General Liability,2015-08-19,17050.22,2,Monthly,2,2025-02-03,Healthcare,Whitby
2586,"Howe, Moore and Johnson",Property,2015-11-09,8120.4,0,Monthly,3,2024-12-13,Retail,Durham
2587,Moore-Baker,Property,2016-04-15,10119.36,1,Annually,3,2024-07-19,Healthcare,Whitby
2588,"Wright, Scott and Evans",Property,2019-11-01,12481.08,1,Annually,8,2024-06-11,Transport,Durham
2589,"Ross, Hardin and Navarro",Errors & Omissions,2022-03-02,6262.35,4,Quarterly,6,2024-10-19,Manufacturing,Durham
2590,"Nguyen, Olson and Freeman",Errors & Omissions,2022-05-14,19772.26,1,Quarterly,10,2025-01-20,Transport,Ajax
2591,"Warner, Weiss and Davis",Property,2022-07-20,19605.46,2,Monthly,6,2024-06-23,Finance,Durham
2592,"Evans, Cross and Johnston",Cyber,2017-01-05,13521.66,5,Quarterly,1,2025-02-11,Finance,Durham
2593,Deleon LLC,Commercial Auto,2020-08-05,17666.43,4,Annually,1,2024-10-31,Healthcare,Ajax
2594,Hobbs-Hamilton,Property,2020-12-05,19775.3,1,Monthly,3,2024-07-01,Healthcare,Pickering
2595,Kane and Sons,Commercial Auto,2015-09-25,11628.19,0,Quarterly,7,2024-11-19,Construction,Oshawa
2596,"Delgado, Guzman and Smith",Property,2016-06-18,10891.67,2,Monthly,1,2025-03-23,Transport,Durham
2597,"Reyes, Torres and Williams",Commercial Auto,2017-04-16,13649.89,5,Annually,2,2024-05-26,Transport,Oshawa
2598,"Cunningham, Murphy and Wolfe",Cyber,2016-03-03,6537.85,1,Monthly,6,2024-06-24,Retail,Pickering
2599,Williams Ltd,Errors & Omissions,2022-11-30,3902.17,0,Annually,2,2025-04-05,Transport,Durham
2600,Maddox-Mullins,Property,2023-07-28,4915.55,1,Monthly,6,2024-12-01,Retail,Durham
2601,"Wagner, Walker and Roberts",Property,2023-04-06,5536.7,5,Annually,4,2024-06-07,Healthcare,Durham
2602,Hernandez-Rogers,Cyber,2017-06-04,17344.29,3,Monthly,3,2025-03-08,Construction,Durham
2603,Duncan-Williams,General Liability,2019-08-08,18495.23,5,Quarterly,6,2024-09-20,Technology,Oshawa
2604,Baker-Ross,Property,2015-12-12,11457.75,3,Quarterly,10,2024-07-18,Transport,Durham
2605,Ayala-Anderson,Commercial Auto,2015-08-24,5715.91,0,Quarterly,5,2024-09-05,Transport,Durham
2606,Castillo and Sons,Cyber,2019-10-12,18685.44,0,Quarterly,8,2025-01-01,Retail,Durham
2607,Foster-Duncan,General Liability,2019-04-29,3918.47,3,Quarterly,10,2024-05-11,Technology,Whitby
2608,"Gilbert, Fitzgerald and Sanchez",Property,2016-06-19,9191.28,0,Annually,6,2024-08-16,Construction,Oshawa
2609,Adams Group,Property,2019-11-23,6563.03,2,Quarterly,1,2025-02-16,Finance,Ajax
2610,Cohen-Johnston,Errors & Omissions,2015-05-12,7273.49,2,Quarterly,8,2024-11-27,Healthcare,Durham
2611,Powers Group,General Liability,2020-09-01,13485.93,4,Annually,5,2025-03-06,Healthcare,Durham
2612,Bailey-Flores,Cyber,2019-07-21,18131.35,3,Annually,1,2024-10-06,Retail,Durham
2613,"Rios, Carrillo and Jackson",Commercial Auto,2016-06-05,10703.51,2,Quarterly,8,2024-05-16,Healthcare,Durham
2614,Jensen-Branch,Property,2020-09-11,4775.16,0,Quarterly,2,2024-06-10,Transport,Durham
2615,Hanson-Alexander,Cyber,2018-03-28,3891.76,0,Quarterly,8,2025-03-11,Transport,Durham
2616,Gonzalez LLC,Errors & Omissions,2016-01-11,12135.13,2,Annually,4,2024-10-07,Technology,Durham
2617,Todd Inc,Property,2019-08-28,5686.78,4,Quarterly,3,2025-01-27,Transport,Oshawa
2618,Singh and Sons,General Liability,2023-11-06,3494.11,3,Quarterly,8,2024-10-03,Finance,Durham
2619,"Mcintosh, Melton and Wilkins",Cyber,2015-12-15,11753.36,3,Annually,10,2024-10-15,Retail,Durham
2620,Cooper Inc,Commercial Auto,2020-05-16,4204.61,0,Annually,9,2024-09-23,Manufacturing,Oshawa
2621,Cole-Johnson,Errors & Omissions,2023-10-06,7000.1,3,Annually,1,2024-12-29,Technology,Whitby
2622,Singh and Sons,Cyber,2022-01-11,10561.96,3,Annually,6,2024-08-29,Construction,Oshawa
2623,Payne LLC,Property,2023-09-11,12855.95,3,Annually,10,2025-03-09,Finance,Durham
2624,"Webb, Blair and Thomas",Commercial Auto,2019-02-11,10124.13,0,Annually,6,2024-06-28,Construction,Durham
2625,"Barnett, Bennett and Escobar",Property,2016-06-01,15700.47,1,Annually,1,2024-10-16,Technology,Pickering
2626,"Williams, Jackson and Campbell",Property,2018-09-09,18272.34,1,Annually,4,2025-03-24,Finance,Durham
2627,"Williamson, Brown and Pena",General Liability,2023-03-11,6911.08,3,Annually,2,2024-06-26,Transport,Durham
2628,Jones Ltd,General Liability,2022-10-11,4872.26,1,Monthly,1,2024-11-23,Finance,Durham
2629,Alvarado-Durham,Property,2017-05-10,6872.3,5,Quarterly,1,2024-12-29,Retail,Oshawa
2630,Lin-Smith,Errors & Omissions,2022-05-13,7031.01,3,Quarterly,7,2024-08-18,Finance,Durham
2631,"Hughes, Whitney and Romero",General Liability,2021-10-24,10014.12,4,Monthly,5,2024-09-08,Transport,Ajax
2632,"Garcia, Stewart and Delacruz",General Liability,2020-04-15,6399.25,0,Annually,10,2024-07-11,Manufacturing,Pickering
2633,"Miller, Gonzalez and Rasmussen",General Liability,2017-01-17,18153.21,5,Quarterly,4,2024-12-07,Healthcare,Whitby
2634,"House, Smith and Wright",General Liability,2022-04-20,4250.01,2,Quarterly,5,2024-10-30,Finance,Pickering
2635,"Torres, Burns and Garner",Commercial Auto,2021-10-22,12946.57,0,Annually,1,2024-08-03,Technology,Whitby
2636,Reed LLC,Property,2017-01-01,3923.77,4,Annually,4,2024-12-21,Manufacturing,Oshawa
2637,Garrett-Young,Commercial Auto,2017-11-01,10409.71,2,Annually,10,2025-02-07,Retail,Durham
2638,"Hill, Brown and Scott",Cyber,2018-12-27,6674.81,0,Annually,2,2024-12-22,Finance,Whitby
2639,Zamora-Briggs,Cyber,2023-07-24,13360.37,4,Monthly,1,2024-12-06,Technology,Durham
2640,Raymond LLC,Cyber,2020-03-09,6027.03,2,Quarterly,5,2024-09-15,Technology,Durham
2641,Hernandez Group,Commercial Auto,2016-02-23,9349.25,2,Annually,6,2024-05-02,Construction,Durham
2642,"Taylor, Blair and Meyer",Property,2023-07-24,10781.58,4,Quarterly,3,2024-10-15,Transport,Oshawa
2643,"Salazar, Garrett and Perez",Cyber,2023-06-22,6300.63,1,Quarterly,1,2025-01-28,Transport,Pickering
2644,Berry Group,General Liability,2019-11-02,9096.03,0,Quarterly,4,2024-04-23,Technology,Pickering
2645,Browning-Murphy,Cyber,2019-07-14,7584.81,2,Annually,7,2024-11-05,Healthcare,Oshawa
2646,"Anderson, Delgado and Carpenter",Errors & Omissions,2019-04-12,8710.15,5,Annually,1,2025-03-22,Finance,Durham
2647,"Mcbride, Huffman and Parker",General Liability,2018-04-10,3545.61,4,Monthly,9,2024-11-21,Transport,Ajax
2648,"Roach, Browning and Jordan",General Liability,2020-10-16,12667.32,3,Quarterly,10,2024-10-08,Healthcare,Durham
2649,Douglas PLC,General Liability,2022-09-28,7770.27,3,Quarterly,5,2024-08-18,Manufacturing,Durham
2650,Stewart PLC,Cyber,2018-06-04,4888.86,5,Monthly,2,2025-03-05,Retail,Durham
2651,"Fry, Wilson and Stewart",General Liability,2018-11-24,10914.08,5,Annually,2,2024-04-24,Technology,Pickering
2652,Acosta LLC,Errors & Omissions,2024-01-29,10109.81,0,Monthly,9,2024-10-02,Healthcare,Oshawa
2653,Ali-Turner,Commercial Auto,2020-03-24,15925.77,0,Quarterly,5,2025-02-07,Retail,Ajax
2654,"Peck, Shannon and Mahoney",Errors & Omissions,2017-03-31,6737.51,4,Quarterly,10,2024-11-01,Finance,Durham
2655,Hernandez-Lopez,Property,2022-11-24,8017.75,3,Monthly,2,2024-09-11,Retail,Oshawa
2656,Lopez PLC,General Liability,2015-07-24,5665.4,5,Quarterly,4,2025-02-09,Finance,Whitby
2657,"Adams, Bradley and Hall",Errors & Omissions,2016-06-13,16507.61,5,Annually,6,2024-09-30,Technology,Whitby
2658,Hall Inc,Cyber,2019-10-21,19196.92,2,Annually,10,2025-03-17,Technology,Durham
2659,Miller-Chan,Property,2018-02-13,18394.83,4,Quarterly,10,2025-03-27,Finance,Ajax
2660,Shaw PLC,Errors & Omissions,2022-08-21,12828.06,3,Quarterly,3,2024-05-01,Technology,Durham
2661,Joseph-Brooks,General Liability,2017-09-07,12396.85,3,Quarterly,9,2024-06-27,Transport,Durham
2662,Henry-Taylor,Cyber,2015-10-04,6904.94,4,Annually,6,2024-05-10,Transport,Oshawa
2663,Perez Group,General Liability,2018-12-15,9998.83,5,Quarterly,6,2024-11-20,Construction,Durham
2664,Schaefer Group,Property,2023-04-05,11870.07,4,Annually,4,2024-04-26,Retail,Pickering
2665,Newton and Sons,Errors & Omissions,2016-03-05,17657.38,4,Annually,6,2025-01-06,Technology,Ajax
2666,Jones Group,General Liability,2024-01-30,6679.52,2,Monthly,10,2025-01-25,Manufacturing,Durham
2667,"Burns, Nguyen and Ellis",Property,2023-02-23,11049.31,1,Annually,6,2025-04-16,Technology,Whitby
2668,Patterson Inc,Cyber,2018-03-24,10866.97,3,Monthly,3,2024-06-02,Retail,Durham
2669,"Moss, James and Edwards",Errors & Omissions,2017-02-08,3246.57,3,Annually,1,2024-11-28,Manufacturing,Durham
2670,"Crosby, Armstrong and Herrera",Errors & Omissions,2016-10-28,10277.88,5,Quarterly,6,2025-03-16,Technology,Ajax
2671,"Liu, Buchanan and Meyer",Property,2022-04-19,17834.17,1,Monthly,7,2025-03-16,Construction,Durham
2672,Bryant-Rich,Errors & Omissions,2016-03-30,7213.13,1,Annually,2,2024-06-28,Technology,Oshawa
2673,Stone Group,Cyber,2018-01-02,10382.23,0,Annually,1,2024-12-10,Retail,Whitby
2674,"Williams, Hughes and Hubbard",Cyber,2015-10-11,6780.91,2,Quarterly,1,2024-05-11,Retail,Durham
2675,Lee Group,Errors & Omissions,2019-09-22,18767.15,5,Annually,7,2024-06-26,Manufacturing,Durham
2676,Wilkerson-Ayala,General Liability,2016-12-04,19086.29,2,Annually,8,2024-07-04,Finance,Durham
2677,Murray-Henderson,General Liability,2016-09-25,18533.83,0,Annually,10,2025-02-16,Healthcare,Pickering
2678,"Ellison, Vaughn and Mckee",Cyber,2019-04-24,18270.28,1,Quarterly,10,2024-05-23,Healthcare,Whitby
2679,Gallegos-Hayes,General Liability,2021-08-05,10102.12,4,Monthly,1,2025-04-09,Technology,Ajax
2680,"Mason, White and Richards",Property,2024-01-14,3751.81,2,Quarterly,1,2024-09-14,Construction,Durham
2681,"Payne, Long and Morris",Commercial Auto,2023-11-22,19851.65,2,Annually,7,2025-02-18,Retail,Pickering
2682,White PLC,Errors & Omissions,2022-12-10,15469.1,4,Annually,10,2025-03-09,Transport,Durham
2683,"Huang, Khan and Davis",Property,2017-10-20,11571.68,3,Monthly,7,2024-08-17,Construction,Durham
2684,Holt-Meadows,Cyber,2017-03-19,10236.86,0,Monthly,9,2025-03-31,Manufacturing,Durham
2685,Higgins Inc,Commercial Auto,2016-09-23,9703.44,4,Annually,1,2025-03-05,Retail,Ajax
2686,Wilson Group,Cyber,2022-11-14,16765.18,2,Annually,2,2024-07-24,Technology,Durham
2687,"Cox, Mills and Cruz",Commercial Auto,2015-09-10,14843.11,2,Quarterly,9,2024-12-19,Finance,Durham
2688,"Salazar, Moore and Pierce",Property,2023-11-17,4665.99,2,Annually,7,2024-05-05,Transport,Oshawa
2689,Tate LLC,Commercial Auto,2020-03-28,11419.85,5,Monthly,8,2024-08-09,Technology,Whitby
2690,"Savage, Huffman and Martin",General Liability,2023-12-15,4412.56,2,Monthly,8,2024-08-01,Retail,Oshawa
2691,White Ltd,Property,2015-10-30,15802.34,5,Annually,5,2024-11-19,Technology,Oshawa
2692,Barnes LLC,Errors & Omissions,2016-07-05,14783.72,4,Annually,1,2024-12-01,Construction,Oshawa
2693,"Mack, Griffin and Sims",Cyber,2022-02-05,9912.51,0,Quarterly,4,2025-04-12,Finance,Durham
2694,Roach and Sons,General Liability,2019-09-25,6706.11,0,Monthly,8,2024-05-06,Technology,Durham
2695,Dean LLC,Errors & Omissions,2020-06-25,9092.9,2,Annually,9,2024-12-06,Transport,Pickering
2696,Ellis Group,Commercial Auto,2017-08-29,7064.06,4,Quarterly,5,2024-07-19,Retail,Oshawa
2697,"Aguirre, Franklin and Snyder",General Liability,2018-01-16,19982.18,5,Quarterly,3,2024-06-29,Retail,Pickering
2698,Chapman Group,Errors & Omissions,2017-05-10,3270.81,2,Monthly,4,2025-04-07,Transport,Durham
2699,Ortiz-Miller,Property,2022-12-27,14373.61,2,Quarterly,4,2024-06-22,Construction,Durham
2700,"Smith, Khan and Ramirez",Commercial Auto,2021-05-14,5750.65,1,Quarterly,10,2024-09-05,Transport,Durham
2701,"Grant, Bryan and Williams",Errors & Omissions,2024-03-10,10807.81,3,Annually,5,2024-07-06,Transport,Ajax
2702,Brown LLC,Commercial Auto,2024-01-15,12696.47,3,Quarterly,5,2024-07-28,Healthcare,Durham
2703,Thomas Inc,Errors & Omissions,2019-04-11,12922.22,0,Annually,10,2024-07-12,Healthcare,Oshawa
2704,"Lane, Morrison and Rivera",Cyber,2022-10-20,19599.15,3,Quarterly,6,2024-06-29,Technology,Durham
2705,Williams Group,Property,2023-12-07,10883.93,0,Annually,4,2024-04-25,Construction,Durham
2706,Martin LLC,General Liability,2021-09-01,5356.61,3,Quarterly,1,2024-06-27,Technology,Ajax
2707,"Guerrero, Graves and Armstrong",Errors & Omissions,2022-10-03,14953.29,0,Monthly,1,2024-07-27,Construction,Ajax
2708,"Thompson, Gibson and Riley",Commercial Auto,2015-07-04,6144.08,2,Quarterly,7,2024-09-08,Transport,Durham
2709,Davis LLC,Property,2018-03-31,17816.38,3,Annually,8,2024-05-19,Technology,Whitby
2710,Richardson-Gray,General Liability,2016-05-11,13655.79,5,Monthly,8,2024-05-08,Healthcare,Durham
2711,Chang PLC,Commercial Auto,2015-09-30,14966.34,4,Quarterly,7,2024-06-21,Finance,Durham
2712,Carter and Sons,Property,2019-09-22,3023.18,1,Monthly,3,2025-03-03,Retail,Oshawa
2713,Neal LLC,Commercial Auto,2016-02-08,13664.19,3,Quarterly,6,2024-09-15,Construction,Oshawa
2714,Rose-Warren,Property,2022-06-08,9542.95,0,Annually,6,2025-04-09,Transport,Whitby
2715,"Clark, Brown and Duncan",General Liability,2023-05-19,14742.76,4,Quarterly,1,2025-01-01,Healthcare,Durham
2716,"Rice, Miller and Ramsey",General Liability,2020-10-03,12025.65,0,Monthly,4,2025-03-01,Technology,Durham
2717,"Peck, Andersen and Mitchell",Commercial Auto,2023-05-12,8042.03,2,Monthly,3,2024-08-29,Finance,Oshawa
2718,"Abbott, Green and Andrews",Property,2016-11-26,15799.1,4,Monthly,6,2024-09-03,Finance,Durham
2719,"Gomez, Anderson and Hart",Errors & Omissions,2018-05-15,14866.93,4,Quarterly,1,2025-03-20,Healthcare,Pickering
2720,"Daniel, Jimenez and Morton",General Liability,2018-07-10,13412.52,2,Quarterly,2,2024-05-16,Technology,Ajax
2721,"Hall, Roberts and Lee",Errors & Omissions,2021-10-11,12778.9,0,Quarterly,8,2024-06-06,Technology,Whitby
2722,Johnson Ltd,Errors & Omissions,2016-10-03,6521.49,3,Annually,4,2024-12-19,Finance,Durham
2723,Mclaughlin and Sons,Cyber,2020-05-28,14639.31,1,Annually,7,2025-04-01,Technology,Durham
2724,"Duarte, Gutierrez and Cook",Commercial Auto,2022-03-03,13547.74,2,Quarterly,6,2025-01-31,Finance,Pickering
2725,"Shaffer, Lewis and Davidson",Commercial Auto,2016-11-12,8706.81,2,Annually,5,2024-07-19,Construction,Durham
2726,"Campbell, Tyler and Parker",Commercial Auto,2016-09-27,18848.14,2,Annually,3,2024-09-01,Retail,Durham
2727,"Pierce, Wang and Wilson",Property,2017-12-29,11750.52,3,Quarterly,7,2024-08-11,Finance,Durham
2728,Peterson-Ramsey,General Liability,2024-01-01,18470.07,1,Monthly,3,2024-08-28,Technology,Durham
2729,"Choi, Collier and Lee",General Liability,2023-10-23,9187.84,1,Quarterly,5,2025-02-26,Finance,Oshawa
2730,Nielsen-Mendoza,Cyber,2019-11-29,3876.56,5,Monthly,2,2025-01-26,Healthcare,Durham
2731,Robles-Brewer,Cyber,2018-02-14,9510.23,1,Quarterly,8,2025-01-13,Transport,Durham
2732,Moore-Murray,Cyber,2022-07-07,10911,1,Annually,9,2025-04-06,Construction,Durham
2733,"Huang, Ford and Olsen",Errors & Omissions,2023-11-24,3694.86,4,Quarterly,5,2024-05-05,Finance,Whitby
2734,"Brown, Meyer and Cunningham",Commercial Auto,2017-11-13,9229.36,5,Annually,3,2024-07-19,Healthcare,Durham
2735,"Stewart, Herrera and Clark",Property,2023-03-12,14018.94,0,Monthly,10,2025-03-21,Transport,Ajax
2736,"Rivera, Hendricks and Flynn",General Liability,2021-12-24,14982.85,1,Quarterly,1,2024-09-27,Retail,Durham
